Type,Reference ID,DOI,File
missed,b3,10.1175/1520-0477(2000)081<2341:sansrb>2.3.co;2,EAR-PLA-SCI_40
missed,b1,10.5194/amt-10-4587-2017,EAR-PLA-SCI_40
missed,b8,10.1029/2003jd004182,EAR-PLA-SCI_40
missed,b33,10.1038/nclimate2563,EAR-PLA-SCI_40
missed,b39,10.1080/01431160802036508,EAR-PLA-SCI_40
missed,b4,10.1029/2010jd014593,EAR-PLA-SCI_40
missed,b47,10.1016/j.atmosres.2011.06.007,EAR-PLA-SCI_40
missed,b57,10.1002/wcc.372,EAR-PLA-SCI_40
missed,b26,10.1175/jamc-d-12-0189.1,EAR-PLA-SCI_40
missed,b36,10.1029/2003gl018765,EAR-PLA-SCI_40
missed,b6,10.5194/essd-10-1491-2018,EAR-PLA-SCI_40
missed,b32,10.1175/jcli-d-15-0476.1,EAR-PLA-SCI_40
missed,b52,10.1029/2009jd011800,EAR-PLA-SCI_40
missed,b29,10.1029/2005gl024079,EAR-PLA-SCI_40
missed,b13,10.1029/2009jd012274,EAR-PLA-SCI_40
missed,b30,10.1029/2012jd017493,EAR-PLA-SCI_40
missed,b40,10.1126/science.243.4887.57,EAR-PLA-SCI_40
missed,b42,10.5194/amt-4-339-2011,EAR-PLA-SCI_40
missed,b45,10.1002/2014jd022335,EAR-PLA-SCI_40
missed,b59,10.1063/1.4975552,EAR-PLA-SCI_40
missed,b53,10.1029/98jd00995,EAR-PLA-SCI_40
missed,b21,10.1214/aos/1176347398,ECO-ECO-FIN_41
missed,b10,10.3390/e10030261,ECO-ECO-FIN_41
missed,b22,10.1016/s0304-3932(03)00029-1,ECO-ECO-FIN_41
missed,b23,10.3982/ecta13636,ECO-ECO-FIN_41
missed,b9,10.1162/003355301556347,ECO-ECO-FIN_41
missed,b18,10.1002/j.1538-7305.1956.tb03809.x,ECO-ECO-FIN_41
missed,b0,10.1145/2229012.2229024,ECO-ECO-FIN_41
missed,b13,10.1016/j.geb.2017.05.004,ECO-ECO-FIN_41
missed,b5,10.1016/0041-5553(67)90040-7,ECO-ECO-FIN_41
missed,b3,10.1146/annurev-economics-080315-015439,ECO-ECO-FIN_41
missed,b7,10.1257/0002828054825493,ECO-ECO-FIN_41
missed,b15,10.1111/j.2517-6161.1952.tb00104.x,ECO-ECO-FIN_41
missed,b16,10.1016/j.jet.2018.08.003,ECO-ECO-FIN_41
missed,b20,10.1111/1468-0262.00096,ECO-ECO-FIN_41
missed,b19,10.1214/aos/1176350818,ECO-ECO-FIN_41
missed,b4,10.1016/j.jet.2012.12.012,ECO-ECO-FIN_41
missed,b8,10.1257/aer.103.1.360,ECO-ECO-FIN_41
missed,b11,10.1086/677350,ECO-ECO-FIN_41
missed,b12,10.1257/aer.104.5.457,ECO-ECO-FIN_41
missed,b6,10.1175/1520-0493(1950)078<0001:vofeit>2.0.co;2,ECO-ECO-FIN_41
missed,b2,10.1257/mic.20140155,ECO-ECO-FIN_41
missed,b17,10.1257/aer.101.6.2590,ECO-ECO-FIN_41
missed,b14,10.1198/016214506000001437,ECO-ECO-FIN_41
missed,b59,10.1007/bf01447332,ECO-ECO-FIN_42
missed,b63,10.1093/rfs/15.4.1189,ECO-ECO-FIN_42
missed,b0,10.1111/0022-1082.00369,ECO-ECO-FIN_42
missed,b19,10.1162/003355399556043,ECO-ECO-FIN_42
missed,b16,10.1111/jofi.12167,ECO-ECO-FIN_42
missed,b44,10.1111/j.1467-9965.2008.00339.x,ECO-ECO-FIN_42
missed,b64,10.2307/3594995,ECO-ECO-FIN_42
missed,b11,10.1016/j.jbankfin.2012.02.009,ECO-ECO-FIN_42
missed,b15,10.1111/j.1540-6261.2007.01241.x,ECO-ECO-FIN_42
missed,b24,10.1214/aoap/1177005576,ECO-ECO-FIN_42
missed,b49,10.1137/0325086,ECO-ECO-FIN_42
missed,b22,10.1016/s0304-4076(99)00053-6,ECO-ECO-FIN_42
missed,b6,10.2139/ssrn.2906600,ECO-ECO-FIN_43
missed,b10,10.1016/j.mulfin.2007.06.002,ECO-ECO-FIN_43
missed,b17,10.1016/0304-405x(83)90025-9,ECO-ECO-FIN_43
missed,b9,10.1016/j.irfa.2004.10.003,ECO-ECO-FIN_43
missed,b20,10.1093/rfs/hhr068,ECO-ECO-FIN_43
missed,b24,10.1093/rfs/hhs092,ECO-ECO-FIN_44
missed,b13,10.1111/j.1540-6261.2012.01798.x,ECO-ECO-FIN_44
missed,b5,10.1086/259394,ECO-ECO-FIN_44
missed,b10,10.3386/w18158,ECO-ECO-FIN_44
missed,b9,10.1111/j.1475-679x.2009.00342.x,ECO-ECO-FIN_44
missed,b17,10.1111/j.1467-937x.2005.00348.x,ECO-ECO-FIN_44
missed,b49,10.1175/mwr-d-10-05013.1,ENE_45
missed,b59,10.1016/s0967-070x(01)00005-1,ENE_45
missed,b63,10.1249/mss.0b013e31821cbdc8,ENE_45
missed,b40,10.1080/01441640903187001,ENE_45
missed,b2,10.1038/495305a,ENE_45
missed,b18,10.1016/j.apenergy.2014.03.003,ENE_45
missed,b61,10.3141/2140-18,ENE_45
missed,b1,10.2307/2841583,ENE_46
missed,b17,10.13182/nse15-13,ENE_46
missed,b3,10.2172/1326509,ENE_46
missed,b10,10.2172/1028760,ENE_46
missed,b4,10.2172/469122,ENE_46
missed,b12,10.13182/nse15-12,ENE_46
missed,b16,10.1016/j.nds.2014.04.005,ENE_46
missed,b0,10.13182/nse03-2,ENE_46
missed,b15,10.13182/nse10-109,ENE_46
missed,b13,10.2172/1241648,ENE_46
missed,b60,10.3390/rs4030622,ENE_47
missed,b19,10.1016/j.solener.2015.03.016,ENE_47
missed,b15,10.1016/j.renene.2015.12.058,ENE_47
missed,b42,10.1016/j.energy.2016.12.093,ENE_47
missed,b7,10.1016/j.rser.2014.08.023,ENE_47
missed,b4,10.1088/1748-9326/aa7857,ENE_47
missed,b45,10.1002/pip.1254,ENE_47
missed,b31,10.1016/j.enpol.2017.05.052,ENE_47
missed,b25,10.1016/j.energy.2013.11.082,ENE_47
missed,b39,10.1002/pip.1182,ENE_47
missed,b24,10.1093/rfs/hhs092,ENE_48
missed,b13,10.1111/j.1540-6261.2012.01798.x,ENE_48
missed,b5,10.1086/259394,ENE_48
missed,b10,10.3386/w18158,ENE_48
missed,b9,10.1111/j.1475-679x.2009.00342.x,ENE_48
missed,b17,10.1111/j.1467-937x.2005.00348.x,ENE_48
missed,b13,10.1016/j.jsr.2008.02.023,ENG_49
missed,b1,10.1006/enrs.1995.1069,ENG_49
missed,b9,10.1093/occmed/kqv152,ENG_49
missed,b2,10.1559/152304097782476960,ENG_49
missed,b3,10.1128/aem.68.5.2188-2197.2002,ENG_49
missed,b11,10.3390/ijerph14121463,ENG_49
missed,b12,10.1016/j.ijmst.2015.11.009,ENG_49
missed,b4,10.1007/bf00939441,ENG_50
missed,b11,10.1051/cocv:2003039,ENG_50
missed,b3,10.1016/j.automatica.2017.03.012,ENG_50
missed,b16,10.1002/wrcr.20134,ENG_50
missed,b20,10.1145/972374.972396,ENG_51
missed,b0,10.1109/tce.2017.015063,ENG_51
missed,b24,10.1007/978-1-4614-6309-2_7,ENG_51
missed,b26,10.3390/s91209666,ENG_51
missed,b12,10.1016/j.aeue.2017.11.026,ENG_51
missed,b8,10.1109/access.2017.2687083,ENG_51
missed,b11,10.1016/j.adhoc.2008.06.003,ENG_51
missed,b17,10.1145/1061318.1061322,ENG_51
missed,b10,10.1016/j.aeue.2017.10.034,ENG_51
missed,b6,10.1016/s1389-1286(01)00302-4,ENG_51
missed,b1,10.1016/j.compag.2018.06.046,ENG_51
missed,b28,10.1016/j.jnca.2011.12.006,ENG_51
missed,b27,10.1155/2012/863545,ENG_51
missed,b3,10.3390/bdcc2020010,ENG_51
missed,b4,10.1155/2015/618072,ENG_51
missed,b9,10.3390/s101210506,ENG_51
missed,b13,10.1016/j.comcom.2015.09.006,ENG_51
missed,b10,10.1016/j.ibiod.2015.02.008,ENG_52
missed,b0,10.1016/j.ibiod.2017.01.036,ENG_52
missed,b37,10.1016/j.advwatres.2006.08.001,ENV-SCI_53
missed,b38,10.1080/10807039.2010.512261,ENV-SCI_53
missed,b8,10.1029/2008gl035075,ENV-SCI_53
missed,b54,10.1007/bf02930866,ENV-SCI_53
missed,b43,10.1016/j.jhydrol.2016.07.034,ENV-SCI_53
missed,b44,10.1007/s00382-016-3171-y,ENV-SCI_53
missed,b46,10.1175/bams-86-10-1437,ENV-SCI_53
missed,b42,10.1198/0003130031441,ENV-SCI_53
missed,b22,10.1016/j.jhydrol.2014.03.005,ENV-SCI_53
missed,b40,10.1002/2016jd025370,ENV-SCI_53
missed,b21,10.1029/2007jd008522,ENV-SCI_53
missed,b26,10.1038/nclimate2237,ENV-SCI_53
missed,b48,10.1038/nclimate2067,ENV-SCI_53
missed,b15,10.1038/ngeo1896,ENV-SCI_53
missed,b53,10.1029/2005wr004065,ENV-SCI_53
missed,b39,10.1175/jcli-d-12-00523.1,ENV-SCI_53
missed,b52,10.2307/2332510,ENV-SCI_53
missed,b55,10.1007/s11269-004-9130-0,ENV-SCI_53
missed,b40,10.1111/1467-9760.00036,ENV-SCI_54
missed,b24,10.1016/j.jclepro.2016.12.048,ENV-SCI_54
missed,b44,10.1016/j.envpol.2010.10.022,ENV-SCI_54
missed,b67,10.1016/j.eist.2017.03.002,ENV-SCI_54
missed,b28,10.4324/9781315764375,ENV-SCI_54
missed,b31,10.1080/03085147.2015.1013353,ENV-SCI_54
missed,b8,10.1111/anti.12087,ENV-SCI_54
missed,b22,10.1080/1360481042000313509,ENV-SCI_54
missed,b3,10.1177/2399654417746172,ENV-SCI_54
missed,b35,10.1016/j.futures.2016.05.012,ENV-SCI_54
missed,b79,10.1016/j.jclepro.2017.09.047,ENV-SCI_54
missed,b25,10.1016/j.jclepro.2015.09.007,ENV-SCI_54
missed,b50,10.1016/j.futures.2011.06.011,ENV-SCI_54
missed,b49,10.1016/j.jup.2006.09.003,ENV-SCI_54
missed,b42,10.1111/1468-2427.00239,ENV-SCI_54
missed,b38,10.4324/9780203435557,ENV-SCI_54
missed,b85,10.1111/j.0309-1317.2004.00535.x,ENV-SCI_54
missed,b11,10.1080/10455750903441615,ENV-SCI_54
missed,b74,10.1016/j.cities.2016.02.013,ENV-SCI_54
missed,b7,10.1068/a38269,ENV-SCI_54
missed,b77,10.1177/0734242x16650516,ENV-SCI_54
missed,b4,10.3917/dec.boyer.2004.01,ENV-SCI_54
missed,b14,10.1016/j.resconrec.2017.01.011,ENV-SCI_54
missed,b27,10.1068/a42122,ENV-SCI_54
missed,b29,10.4324/9780203452202,ENV-SCI_54
missed,b30,10.1146/annurev-environ-102014-021105,ENV-SCI_54
missed,b62,10.1007/s10551-015-2693-2,ENV-SCI_54
missed,b71,10.1111/j.1542-734x.1983.0601_100.x,ENV-SCI_54
missed,b36,10.1080/14649357.2017.1321776,ENV-SCI_54
missed,b65,10.1177/0308518x17719461,ENV-SCI_54
missed,b84,10.1111/j.1475-5661.2009.00362.x,ENV-SCI_54
missed,b86,10.1177/0042098018806133,ENV-SCI_54
missed,b48,10.1080/09644016.2019.1549780,ENV-SCI_54
missed,b0,10.1016/j.polgeo.2017.08.009,ENV-SCI_54
missed,b13,10.1016/s0305-9006(99)00023-9,ENV-SCI_54
missed,b37,10.1111/j.1751-9020.2008.00112.x,ENV-SCI_54
missed,b41,10.1068/d9107,ENV-SCI_54
missed,b81,10.3390/su8070647,ENV-SCI_54
missed,b12,10.1080/10455752.2013.849747,ENV-SCI_54
missed,b72,10.1177/0002764211429368,ENV-SCI_54
missed,b5,10.1080/09538259.2018.1449480,ENV-SCI_54
missed,b26,10.1111/j.1467-8330.2011.00902.x,ENV-SCI_54
missed,b1,10.7551/mitpress/8720.001.0001,ENV-SCI_54
missed,b34,10.1177/0309132514566342,ENV-SCI_54
missed,b31,10.1111/conl.12257,ENV-SCI_55
missed,b2,10.1111/j.1469-1795.1999.tb00050.x,ENV-SCI_55
missed,b24,10.1098/rspb.2013.3337,ENV-SCI_55
missed,b29,10.1371/journal.pone.0168880,ENV-SCI_55
missed,b43,10.1111/j.1365-2656.2008.01400.x,ENV-SCI_55
missed,b41,10.1111/conl.12412,ENV-SCI_55
missed,b52,10.1111/j.1526-100x.2010.00724.x,ENV-SCI_55
missed,b7,10.1016/j.tree.2008.03.011,ENV-SCI_55
missed,b37,10.1038/hdy.2016.100,ENV-SCI_55
missed,b30,10.1098/rsbl.2004.0266,ENV-SCI_55
missed,b42,10.1111/j.1365-2664.2011.01973.x,ENV-SCI_55
missed,b62,10.1111/j.1755-0998.2010.02885.x,ENV-SCI_55
missed,b0,10.1098/rspb.2011.0261,ENV-SCI_55
missed,b60,10.1111/j.1558-5646.2008.00325.x,ENV-SCI_55
missed,b45,10.1046/j.1365-2656.2003.00673.x,ENV-SCI_55
missed,b47,10.1111/j.1365-2656.2006.01143.x,ENV-SCI_55
missed,b14,10.5962/bhl.title.110800,ENV-SCI_55
missed,b11,10.1111/cobi.12049,ENV-SCI_55
missed,b1,10.1111/mec.13797,ENV-SCI_55
missed,b38,10.1016/0006-3207(94)90332-8,ENV-SCI_55
missed,b36,10.1371/journal.pone.0004084,ENV-SCI_55
missed,b9,10.1038/nrg2664,ENV-SCI_55
missed,b15,10.1111/j.1365-2664.2010.01783.x,ENV-SCI_55
missed,b3,10.1023/b:coge.0000014059.49606.dd,ENV-SCI_55
missed,b18,10.1098/rsbl.2009.0468,ENV-SCI_55
missed,b63,10.1016/j.tree.2014.10.009,ENV-SCI_55
missed,b22,10.1073/pnas.1504732112,ENV-SCI_55
missed,b16,10.1002/9781444355833.ch9,ENV-SCI_55
missed,b54,10.1111/1365-2656.12503,ENV-SCI_55
missed,b58,10.1650/condor-14-18.1,ENV-SCI_55
missed,b61,10.1186/1471-2148-11-318,ENV-SCI_55
missed,b23,10.1016/s0169-5347(02)02489-8,ENV-SCI_55
missed,b46,10.1111/j.0021-8790.2004.00854.x,ENV-SCI_55
missed,b64,10.1046/j.1523-1739.2003.01526.x,ENV-SCI_55
missed,b17,10.1111/j.1461-0248.2005.00845.x,ENV-SCI_55
missed,b21,10.1016/j.biocon.2005.11.014,ENV-SCI_55
missed,b32,10.1093/genetics/163.3.1153,ENV-SCI_55
missed,b19,10.1111/j.1558-5646.2010.01108.x,ENV-SCI_55
missed,b34,10.1111/j.1558-5646.1997.tb02422.x,ENV-SCI_55
missed,b44,10.1046/j.1365-2656.2003.00750.x,ENV-SCI_55
missed,b4,10.2307/3802534,ENV-SCI_55
missed,b13,10.1006/tpbi.1995.1025,ENV-SCI_55
missed,b48,10.1093/genetics/155.1.337,ENV-SCI_55
missed,b28,10.1111/j.1600-048x.2010.05164.x,ENV-SCI_55
missed,b50,10.1038/33136,ENV-SCI_55
missed,b53,10.1126/science.282.5394.1658,ENV-SCI_55
missed,b51,10.1093/aob/mcw190,ENV-SCI_55
missed,b59,10.1111/j.1523-1739.2005.00275.x,ENV-SCI_55
missed,b39,10.1016/j.biocon.2017.08.014,ENV-SCI_55
missed,b8,10.2307/1935620,ENV-SCI_55
missed,b55,10.1111/1365-2656.12703,ENV-SCI_55
missed,b25,10.1098/rspb.2002.2049,ENV-SCI_55
missed,b20,10.1111/mec.13139,ENV-SCI_55
missed,b6,10.1007/s10592-008-9547-8,ENV-SCI_55
missed,b35,10.1016/j.biocon.2006.05.016,ENV-SCI_55
missed,b10,10.1111/j.1469-8137.2010.03541.x,ENV-SCI_55
missed,b4,10.1007/s10336-015-1271-9,ENV-SCI_56
missed,b18,10.1007/s13280-016-0888-0,ENV-SCI_56
missed,b9,10.1111/brv.12258,ENV-SCI_56
missed,b30,10.1016/s0261-2194(01)00041-2,ENV-SCI_56
missed,b39,10.1111/j.1600-048x.2008.04440.x,ENV-SCI_56
missed,b41,10.1016/j.biocon.2015.12.030,ENV-SCI_56
missed,b13,10.1007/s00300-013-1404-7,ENV-SCI_56
missed,b21,10.1111/1365-2664.12969,ENV-SCI_56
missed,b24,10.1111/1365-2664.12918,ENV-SCI_56
missed,b31,10.2307/2404344,ENV-SCI_56
missed,b15,10.1111/1365-2664.13184,ENV-SCI_56
missed,b19,10.1016/j.cropro.2017.03.001,ENV-SCI_56
missed,b38,10.1007/s13280-017-0903-0,ENV-SCI_56
missed,b22,10.1007/s13280-016-0880-8,ENV-SCI_56
missed,b11,10.1111/j.1365-2486.2005.00944.x,ENV-SCI_56
missed,b40,10.1111/j.1365-2435.2005.01056.x,ENV-SCI_56
missed,b10,10.1007/s13280-016-0878-2,ENV-SCI_56
missed,b34,10.1016/j.tree.2012.08.021,ENV-SCI_56
missed,b3,10.1046/j.1365-2664.2003.00812.x,ENV-SCI_56
missed,b35,10.1111/j.1467-9868.2008.00700.x,ENV-SCI_56
missed,b12,10.1007/s11284-015-1282-2,ENV-SCI_56
missed,b8,10.1007/s13280-016-0879-1,ENV-SCI_56
missed,b23,10.1086/283426,ENV-SCI_56
missed,b18,10.1007/s00586-010-1502-y,HEA-PRO_57
missed,b7,10.1016/s0004-9514(06)70057-5,HEA-PRO_57
missed,b26,10.2519/jospt.2012.42.4.a1,HEA-PRO_57
missed,b0,10.1016/j.spinee.2007.10.005,HEA-PRO_57
missed,b8,10.1016/j.foot.2012.03.006,HEA-PRO_57
missed,b5,10.1016/j.ijosm.2009.10.002,HEA-PRO_57
missed,b15,10.1016/j.jbmt.2012.02.004,HEA-PRO_57
missed,b22,10.2519/jospt.2012.3727,HEA-PRO_57
missed,b21,10.1590/s0100-879x2001000200007,HEA-PRO_57
missed,b14,10.1002/ejp.614,HEA-PRO_57
missed,b17,10.7326/m17-0046,HEA-PRO_57
missed,b23,10.1097/brs.0b013e3181849dbe,HEA-PRO_57
missed,b10,10.1136/gut.47.suppl_4.iv56,HEA-PRO_57
missed,b20,10.1080/09638280400018411,HEA-PRO_57
missed,b11,10.1016/j.jbmt.2012.12.004,HEA-PRO_57
missed,b25,10.1016/j.math.2014.07.004,HEA-PRO_57
missed,b6,10.1097/ajp.0b013e31815d3601,HEA-PRO_57
missed,b5,10.5455/ijhrs.0000000108,HEA-PRO_58
missed,b15,10.5455/ijhrs.0000000137,HEA-PRO_58
missed,b10,10.1249/mss.0b013e3180616b27,HEA-PRO_58
missed,b2,10.1016/j.jtumed.2018.03.009,HEA-PRO_58
missed,b0,10.5455/ijhrs.0000000163,HEA-PRO_58
missed,b6,10.5455/ijhrs.0000000100,HEA-PRO_58
missed,b11,10.1519/jsc.0000000000001067,HEA-PRO_58
missed,b14,10.3233/bmr-169538,HEA-PRO_58
missed,b18,10.5455/ijhrs.0000000144,HEA-PRO_58
missed,b5,10.1053/apmr.2001.19022,HEA-PRO_60
missed,b2,10.1002/art.23326,HEA-PRO_60
missed,b1,10.1016/j.joca.2007.12.013,HEA-PRO_60
missed,b4,10.1016/j.clinbiomech.2015.07.002,HEA-PRO_60
missed,b14,10.1002/art.40808,HEA-PRO_60
missed,b7,10.1016/s0966-6362(98)00020-4,HEA-PRO_60
missed,b1,10.1016/j.cbpa.2007.01.010,IMM-MIC_61
missed,b11,10.1039/c1cc12929e,IMM-MIC_61
missed,b22,10.1016/j.jmb.2008.11.001,IMM-MIC_61
missed,b20,10.1021/bi400348d,IMM-MIC_61
missed,b27,10.1007/s11814-009-0074-1,IMM-MIC_61
missed,b12,10.1016/s0969-2126(03)00048-0,IMM-MIC_61
missed,b10,10.1016/j.jsb.2011.04.013,IMM-MIC_61
missed,b9,10.1021/acsinfecdis.7b00237,IMM-MIC_61
missed,b21,10.1007/978-1-4939-0452-5_3,IMM-MIC_61
missed,b29,10.1093/nar/gks616,IMM-MIC_61
missed,b15,10.1074/jbc.m704951200,IMM-MIC_61
missed,b13,10.1016/j.jmb.2006.08.083,IMM-MIC_61
missed,b14,10.1074/jbc.m111.331652,IMM-MIC_61
missed,b24,10.1128/jb.176.8.2252-2258.1994,IMM-MIC_61
missed,b23,10.1099/mic.0.000662,IMM-MIC_61
missed,b7,10.1146/annurev.nu.08.070188.001431,IMM-MIC_61
missed,b28,10.1128/jb.186.3.595-600.2004,IMM-MIC_61
missed,b0,10.1039/b210142b,IMM-MIC_61
missed,b3,10.1080/1040841x.2016.1192578,IMM-MIC_61
missed,b4,10.1016/j.bbagen.2014.05.006,IMM-MIC_61
missed,b5,10.2174/1381612811319140013,IMM-MIC_61
missed,b17,10.1099/ijsem.0.002519,IMM-MIC_61
missed,b25,10.1128/jb.00615-07,IMM-MIC_61
missed,b30,10.1128/jb.01592-12,IMM-MIC_61
missed,b6,10.1093/emboj/16.7.1475,IMM-MIC_61
missed,b8,10.1074/jbc.m808063200,IMM-MIC_61
missed,b2,10.1038/nchembio.186,IMM-MIC_61
missed,b26,10.1016/0378-1097(96)00229-7,IMM-MIC_61
missed,b16,10.1002/pro.607,IMM-MIC_61
missed,b19,10.1128/jb.00646-13,IMM-MIC_61
missed,b39,10.1038/nsmb.1566,IMM-MIC_62
missed,b14,10.1126/science.1202617,IMM-MIC_62
missed,b13,10.1126/science.1204839,IMM-MIC_62
missed,b28,10.1021/acs.jpcb.6b06775,IMM-MIC_62
missed,b29,10.1073/pnas.0906849106,IMM-MIC_62
missed,b4,10.1371/journal.pone.0112302,IMM-MIC_62
missed,b46,10.1126/science.aar6221,IMM-MIC_62
missed,b12,10.1126/science.1171491,IMM-MIC_62
missed,b48,10.1038/289366a0,IMM-MIC_62
missed,b26,10.1016/j.gde.2017.09.004,IMM-MIC_63
missed,b73,10.1016/j.tim.2015.11.009,IMM-MIC_63
missed,b37,10.1007/s00284-014-0749-7,IMM-MIC_63
missed,b34,10.1186/gb-2009-10-5-r51,IMM-MIC_63
missed,b24,10.1111/j.1574-6976.2000.tb00529.x,IMM-MIC_63
missed,b32,10.1111/1574-6941.12076,IMM-MIC_63
missed,b17,10.1534/genetics.106.069906,IMM-MIC_63
missed,b57,10.1099/00221287-116-2-417,IMM-MIC_63
missed,b38,10.1111/1758-2229.12171,IMM-MIC_63
missed,b30,10.1094/mpmi.2002.15.11.1173,IMM-MIC_63
missed,b64,10.1016/s0378-3812(99)00005-9,IMM-MIC_63
missed,b43,10.1111/j.1574-6976.2010.00246.x,IMM-MIC_63
missed,b87,10.1016/s0923-2508(03)00038-x,IMM-MIC_63
missed,b7,10.1046/j.1365-2958.1996.391926.x,IMM-MIC_63
missed,b61,10.1016/j.compfluid.2015.10.018,IMM-MIC_63
missed,b90,10.3390/polym6122961,IMM-MIC_63
missed,b28,10.1111/j.1365-294x.1995.tb00276.x,IMM-MIC_63
missed,b29,10.1111/j.1574-6941.2001.tb00822.x,IMM-MIC_63
missed,b3,10.1016/j.tree.2012.06.001,IMM-MIC_63
missed,b5,10.1093/femsre/fux024,IMM-MIC_63
missed,b18,10.1534/genetics.109.107110,IMM-MIC_63
missed,b60,10.1111/j.1365-2958.2006.05525.x,IMM-MIC_63
missed,b82,10.1103/physrevfluids.3.123102,IMM-MIC_63
missed,b44,10.1079/9781845930615.0121,IMM-MIC_63
missed,b65,10.21603/2500-1418-2016-1-2-11-19,IMM-MIC_63
missed,b27,10.1146/annurev.micro.53.1.103,IMM-MIC_63
missed,b88,10.1016/s0927-7757(00)00672-5,IMM-MIC_63
missed,b95,10.1021/la304710k,IMM-MIC_63
missed,b10,10.1155/2016/4846565,IMM-MIC_63
missed,b93,10.1128/jb.00122-16,IMM-MIC_63
missed,b62,10.1533/9781845695873.82,IMM-MIC_63
missed,b51,10.1111/j.1574-6941.2011.01141.x,IMM-MIC_63
missed,b84,10.1073/pnas.0607651104,IMM-MIC_63
missed,b50,10.1086/285289,IMM-MIC_63
missed,b11,10.1093/femsle/fnx109,IMM-MIC_63
missed,b36,10.1007/s10482-012-9796-x,IMM-MIC_63
missed,b72,10.1007/s00239-016-9730-3,IMM-MIC_63
missed,b79,10.1371/journal.pone.0132242,IMM-MIC_63
missed,b74,10.1016/j.jmb.2015.06.014,IMM-MIC_63
missed,b94,10.1080/08927014.2014.880112,IMM-MIC_63
missed,b42,10.1641/0006-3568(2005)055[0137:sfaowb]2.0.co;2,IMM-MIC_63
missed,b12,10.1142/9789814293082_0002,IMM-MIC_63
missed,b16,10.1099/mic.0.025064-0,IMM-MIC_63
missed,b68,10.1007/s00253-006-0616-y,IMM-MIC_63
missed,b6,10.1016/b978-0-08-042000-4.50014-0,IMM-MIC_63
missed,b71,10.1152/ajplegacy.1901.6.1.31,IMM-MIC_63
missed,b22,10.1046/j.1365-2958.2003.03670.x,IMM-MIC_63
missed,b58,10.1371/journal.pone.0078524,IMM-MIC_63
missed,b0,10.1093/oso/9780198505235.001.0001,IMM-MIC_63
missed,b19,10.1098/rsbl.2010.0547,IMM-MIC_63
missed,b23,10.1099/mic.0.27984-0,IMM-MIC_63
missed,b56,10.1128/jb.00110-19,IMM-MIC_63
missed,b85,10.1016/j.bpj.2013.05.026,IMM-MIC_63
missed,b41,10.1127/0003-9136/2005/0164-0429,IMM-MIC_63
missed,b39,10.1038/nrmicro2960,IMM-MIC_63
missed,b81,10.1111/1574-6976.12081,IMM-MIC_63
missed,b89,10.1007/s10019-002-0168-4,IMM-MIC_63
missed,b49,10.1080/00219266.2011.537842,IMM-MIC_63
missed,b35,10.1111/j.1462-2920.2006.01080.x,IMM-MIC_63
missed,b25,10.1101/cshperspect.a017996,IMM-MIC_63
missed,b75,10.1099/00221287-76-1-177,IMM-MIC_63
missed,b31,10.1111/j.1462-2920.2007.01416.x,IMM-MIC_63
missed,b21,10.1038/ismej.2016.157,IMM-MIC_63
missed,b4,10.1101/cshperspect.a018044,IMM-MIC_63
missed,b20,10.7554/elife.07074,IMM-MIC_63
missed,b78,10.1111/j.1462-2920.2007.01546.x,IMM-MIC_63
missed,b54,10.1073/pnas.0706739104,IMM-MIC_63
missed,b63,10.1021/acs.macromol.5b00095,IMM-MIC_63
missed,b33,10.1111/1462-2920.12469,IMM-MIC_63
missed,b69,10.1093/femsec/fiv057,IMM-MIC_63
missed,b48,10.1084/jem.33.1.51,IMM-MIC_63
missed,b76,10.1111/j.1574-6968.2000.tb08893.x,IMM-MIC_63
missed,b77,10.1016/s0168-1656(02)00285-7,IMM-MIC_63
missed,b9,10.1038/ismej.2010.156,IMM-MIC_63
missed,b53,10.1093/oso/9780195118810.003.0014,IMM-MIC_63
missed,b83,10.1016/j.ymben.2018.06.003,IMM-MIC_63
missed,b66,10.1128/aem.29.5.621-625.1975,IMM-MIC_63
missed,b40,10.1007/978-1-4615-6514-7_7,IMM-MIC_63
missed,b92,10.1371/journal.pone.0076630,IMM-MIC_63
missed,b55,10.1146/annurev.fl.24.010192.001525,IMM-MIC_63
missed,b2,10.1038/nature07892,IMM-MIC_63
missed,b8,10.1038/27900,IMM-MIC_63
missed,b9,10.1016/j.mib.2009.10.004,IMM-MIC_64
missed,b6,10.1128/jb.00307-06,IMM-MIC_64
missed,b8,10.1093/nar/gkl649,IMM-MIC_64
missed,b38,10.1016/0378-1119(95)00771-7,IMM-MIC_64
missed,b1,10.1111/j.1365-2958.2012.08102.x,IMM-MIC_64
missed,b5,10.1038/nrmicro1968,IMM-MIC_64
missed,b21,10.1128/jb.179.18.5854-5861.1997,IMM-MIC_64
missed,b13,10.1128/jb.01326-10,IMM-MIC_64
missed,b35,10.1128/jb.183.11.3488-3498.2001,IMM-MIC_64
missed,b44,10.1126/science.1184939,IMM-MIC_64
missed,b3,10.1046/j.1365-2958.2002.02993.x,IMM-MIC_64
missed,b25,10.1111/j.1574-6968.2007.00872.x,IMM-MIC_64
missed,b2,10.1371/journal.pgen.1006488,IMM-MIC_64
missed,b24,10.1128/aem.01233-08,IMM-MIC_64
missed,b33,10.1038/nrmicro2720,IMM-MIC_64
missed,b34,10.1046/j.1365-2958.2001.02221.x,IMM-MIC_64
